"Conselve","Conselve","45.2333","11.8667","Italy","IT","ITA","Veneto","","9957","1380837833"
"Siechnice","Siechnice","51.0367","17.1525","Poland","PL","POL","Dolnośląskie","","9957","1616477794"
"Grosse Pointe Farms","Grosse Pointe Farms","42.4068","-82.8993","United States","US","USA","Michigan","","9957","1840003977"
"Ettimadai","Ettimadai","10.8911","76.9087","India","IN","IND","Tamil Nādu","","9956","1356159411"
"Khurān Milik","Khuran Milik","25.6000","86.8679","India","IN","IND","Bihār","","9956","1356693412"
"Kawara","Kawara","33.6681","130.8472","Japan","JP","JPN","Fukuoka","","9955","1392191099"
"Souama","Souama","36.6417","4.3417","Algeria","DZ","DZA","Tizi Ouzou","","9954","1012240654"
"Saharbani","Saharbani","25.7201","86.4100","India","IN","IND","Bihār","","9954","1356460046"
"Zaozërnyy","Zaozernyy","55.9667","94.7000","Russia","RU","RUS","Krasnoyarskiy Kray","minor","9954","1643658238"
"George Mason","George Mason","38.8356","-77.3186","United States","US","USA","Virginia","","9954","1840041768"
"Fallston","Fallston","39.5332","-76.4452","United States","US","USA","Maryland","","9954","1840005662"
"Vernouillet","Vernouillet","48.9728","1.9842","France","FR","FRA","Île-de-France","","9953","1250772966"
"Koloti","Koloti","-23.7460","29.3070","South Africa","ZA","ZAF","Limpopo","","9953","1710600831"
"Vettweiß","Vettweiss","50.7389","6.5972","Germany","DE","DEU","North Rhine-Westphalia","","9952","1276176554"
"Anáhuac","Anahuac","28.4800","-106.7442","Mexico","MX","MEX","Chihuahua","","9952","1484106283"
"DuPont","DuPont","47.1079","-122.6495","United States","US","USA","Washington","","9952","1840018457"
"Aich","Aich","48.6228","9.2372","Germany","DE","DEU","Baden-Württemberg","","9951","1276245097"
"Lambesc","Lambesc","43.6547","5.2625","France","FR","FRA","Provence-Alpes-Côte d’Azur","","9951","1250689010"
"Sorkheh","Sorkheh","35.4644","53.2086","Iran","IR","IRN","Semnān","minor","9951","1364888685"
"Hooglede","Hooglede","50.9833","3.0833","Belgium","BE","BEL","Flanders","","9950","1056206386"
"Great Cornard","Great Cornard","52.0245","0.7497","United Kingdom","GB","GBR","Suffolk","","9950","1826607712"
"Fiľakovo","Fil'akovo","48.2719","19.8286","Slovakia","SK","SVK","Banská Bystrica","","9949","1703493042"
"Qufādah","Qufadah","28.5812","30.7554","Egypt","EG","EGY","Al Minyā","","9948","1818001516"
"Arauá","Araua","-11.2622","-37.6197","Brazil","BR","BRA","Sergipe","minor","9947","1076564107"
"Torrejón de la Calzada","Torrejon de la Calzada","40.2000","-3.8000","Spain","ES","ESP","Madrid","","9947","1724980898"
"Oulad Slim","Oulad Slim","32.7775","-7.7725","Morocco","MA","MAR","Casablanca-Settat","","9947","1504468299"
"Boca del Rio","Boca del Rio","19.1056","-96.1078","Mexico","MX","MEX","Veracruz","minor","9947","1484658980"
"Roanoke","Roanoke","33.0144","-97.2276","United States","US","USA","Texas","","9947","1840020641"
"Vernon","Vernon","34.1479","-99.3000","United States","US","USA","Texas","","9947","1840021912"
"Birni Lafia","Birni Lafia","11.9783","3.2225","Benin","BJ","BEN","Alibori","","9946","1204630471"
"Irákleia","Irakleia","41.1833","23.2833","Greece","GR","GRC","Kentrikí Makedonía","minor","9946","1300994104"
"Puttige","Puttige","13.0751","74.9597","India","IN","IND","Karnātaka","","9946","1356940923"
"Ennamangalam","Ennamangalam","11.6449","77.5930","India","IN","IND","Tamil Nādu","","9946","1356163377"
"Aboso","Aboso","5.3607","-1.9486","Ghana","GH","GHA","Western","","9945","1288901641"
"Cuicatlan","Cuicatlan","17.8000","-96.9500","Mexico","MX","MEX","Oaxaca","","9945","1484474019"
"Heeze","Heeze","51.3828","5.5715","Netherlands","NL","NLD","Noord-Brabant","minor","9945","1528009442"
"Cedar Hills","Cedar Hills","40.4135","-111.7531","United States","US","USA","Utah","","9945","1840018754"
"Tamzoura","Tamzoura","35.4167","-0.6500","Algeria","DZ","DZA","Aïn Temouchent","","9944","1012188576"
"Bhado Khara","Bhado Khara","24.9567","85.5130","India","IN","IND","Bihār","","9944","1356013403"
"West Perrine","West Perrine","25.6061","-80.3639","United States","US","USA","Florida","","9944","1840029018"
"Payerne","Payerne","46.8167","6.9333","Switzerland","CH","CHE","Vaud","","9943","1756860201"
"Ban Ngao","Ban Ngao","19.6736","100.2583","Thailand","TH","THA","Chiang Rai","","9943","1764076569"
"San Antonio","San Antonio","9.9781","-84.1879","Costa Rica","CR","CRI","Alajuela","","9942","1188109339"
"Consuegra","Consuegra","39.4619","-3.6064","Spain","ES","ESP","Castille-La Mancha","","9942","1724179582"
"Kamalasai","Kamalasai","16.3384","103.5756","Thailand","TH","THA","Kalasin","minor","9942","1764734520"
"Thị Trấn Mậu A","Thi Tran Mau A","21.8781","104.6956","Vietnam","VN","VNM","Yên Bái","","9942","1704902932"
"Marysville","Marysville","42.9084","-82.4806","United States","US","USA","Michigan","","9942","1840003957"
"Colts Neck","Colts Neck","40.2928","-74.1680","United States","US","USA","New Jersey","","9942","1840081833"
"Bellavista","Bellavista","6.5236","-76.9744","Colombia","CO","COL","Chocó","minor","9941","1170717666"
"Saint-Laurent-de-la-Salanque","Saint-Laurent-de-la-Salanque","42.7744","2.9914","France","FR","FRA","Occitanie","","9941","1250558696"
"Erquelinnes","Erquelinnes","50.3099","4.1214","Belgium","BE","BEL","Wallonia","","9940","1056578378"
"Caraíbas","Caraibas","-14.6000","-41.3350","Brazil","BR","BRA","Bahia","minor","9940","1076820900"
"Nariār","Nariar","25.8875","86.5632","India","IN","IND","Bihār","","9940","1356524403"
"Fino Mornasco","Fino Mornasco","45.7421","9.0555","Italy","IT","ITA","Lombardy","","9940","1380369319"
"P’yŏngch’ang","P'yongch'ang","37.3675","128.3958","Korea, South","KR","KOR","Gangwon","","9940","1410797147"
"Kuldīga","Kuldiga","56.9667","21.9667","Latvia","LV","LVA","Kuldīga","admin","9940","1428739306"
"Pachchāmpālaiyam","Pachchampalaiyam","11.5723","77.6096","India","IN","IND","Tamil Nādu","","9939","1356163575"
"Pôrto Xavier","Porto Xavier","-27.9058","-55.1378","Brazil","BR","BRA","Rio Grande do Sul","minor","9938","1076184163"
"Binfield","Binfield","51.4320","-0.7920","United Kingdom","GB","GBR","Bracknell Forest","","9938","1826891094"
"Ócsa","Ocsa","47.2933","19.2258","Hungary","HU","HUN","Pest","","9938","1348733489"
"Ammanabrolu","Ammanabrolu","15.5802","80.1488","India","IN","IND","Andhra Pradesh","","9938","1356545605"
"Gossau","Gossau","47.3081","8.7567","Switzerland","CH","CHE","Zürich","","9937","1756178316"
"Padilla","Padilla","3.2333","-76.3167","Colombia","CO","COL","Cauca","minor","9937","1170965732"
"Marly","Marly","49.0599","6.1540","France","FR","FRA","Grand Est","","9937","1250026815"
"Green Cove Springs","Green Cove Springs","29.9904","-81.6807","United States","US","USA","Florida","","9937","1840013999"
"Balal","Balal","12.3857","75.2820","India","IN","IND","Kerala","","9936","1356089519"
"Coycoyan de las Flores","Coycoyan de las Flores","17.2667","-98.2667","Mexico","MX","MEX","Guerrero","","9936","1484976767"
"Çilimli","Cilimli","40.9000","31.0500","Turkey","TR","TUR","Düzce","minor","9936","1792945570"
"Kensington","Kensington","41.6284","-72.7686","United States","US","USA","Connecticut","","9936","1840000505"
"Ipupiara","Ipupiara","-11.8200","-42.6139","Brazil","BR","BRA","Bahia","minor","9935","1076106474"
"Dongou","Dongou","2.0447","18.0525","Congo (Brazzaville)","CG","COG","Likouala","","9935","1178954827"
"La Sierra","La Sierra","2.2500","-76.8333","Colombia","CO","COL","Cauca","minor","9935","1170193592"
"Burscough","Burscough","53.5960","-2.8430","United Kingdom","GB","GBR","Lancashire","","9935","1826272901"
"Kamdoli","Kamdoli","15.2048","75.2549","India","IN","IND","Karnātaka","","9935","1356432660"
"Bacliff","Bacliff","29.5085","-94.9888","United States","US","USA","Texas","","9935","1840018273"
"East Brandywine","East Brandywine","40.0364","-75.7505","United States","US","USA","Pennsylvania","","9935","1840149883"
"Santa Maria","Santa Maria","-24.9333","-51.8500","Brazil","BR","BRA","Paraná","minor","9934","1076001115"
"Bagodar","Bagodar","24.0803","85.8306","India","IN","IND","Jhārkhand","","9934","1356982934"
"Mīāndasht","Miandasht","33.0758","50.1631","Iran","IR","IRN","Eşfahān","minor","9933","1364540083"
"Kraaipan","Kraaipan","-26.2940","25.2970","South Africa","ZA","ZAF","North West","","9933","1710969974"
"River Vale","River Vale","41.0138","-74.0080","United States","US","USA","New Jersey","","9933","1840081804"
"Mulungu","Mulungu","-7.0244","-35.4619","Brazil","BR","BRA","Paraíba","minor","9932","1076888806"
"Beaumont-sur-Oise","Beaumont-sur-Oise","49.1431","2.2872","France","FR","FRA","Île-de-France","","9931","1250864687"
"Telwa","Telwa","26.0877","86.5170","India","IN","IND","Bihār","","9931","1356257721"
"Locust Grove","Locust Grove","33.3446","-84.1071","United States","US","USA","Georgia","","9931","1840015705"
"Mora","Mora","39.6840","-3.7770","Spain","ES","ESP","Castille-La Mancha","","9930","1724961041"
"La Pointe","La Pointe","19.9500","-72.7833","Haiti","HT","HTI","Nord-Ouest","","9930","1332411349"
"Akalāpura","Akalapura","13.4852","77.4621","India","IN","IND","Karnātaka","","9930","1356618301"
"Telpur","Telpur","27.0548","84.3336","India","IN","IND","Bihār","","9930","1356766588"
"Kinālūr","Kinalur","11.4667","75.8333","India","IN","IND","Kerala","","9930","1356582456"
"Hingyon","Hingyon","16.8522","121.0989","Philippines","PH","PHL","Ifugao","","9930","1608866748"
"Beneditinos","Beneditinos","-5.4550","-42.3600","Brazil","BR","BRA","Piauí","minor","9929","1076594743"
"Lālganj","Lalganj","25.7297","87.4799","India","IN","IND","Bihār","","9929","1356756752"
"Khāpdeh","Khapdeh","26.2706","87.1993","India","IN","IND","Bihār","","9929","1356898004"
"Bucine","Bucine","43.4775","11.6158","Italy","IT","ITA","Tuscany","","9929","1380795711"
"Santa Clara","Santa Clara","40.1908","-8.4383","Portugal","PT","PRT","Coimbra","","9929","1620115175"
"Morden","Morden","49.1919","-98.1006","Canada","CA","CAN","Manitoba","","9929","1124327817"
"Opochka","Opochka","56.7000","28.6667","Russia","RU","RUS","Pskovskaya Oblast’","minor","9928","1643125012"
"Mission","Mission","39.0270","-94.6568","United States","US","USA","Kansas","","9928","1840003831"
"Altenholz","Altenholz","54.4000","10.1333","Germany","DE","DEU","Schleswig-Holstein","minor","9927","1276597876"
"Carmaux","Carmaux","44.0500","2.1589","France","FR","FRA","Occitanie","","9927","1250416433"
"Brentwood","Brentwood","40.3734","-79.9757","United States","US","USA","Pennsylvania","","9927","1840001212"
"Karimunjawa","Karimunjawa","-5.8192","110.4590","Indonesia","ID","IDN","Jawa Tengah","","9926","1360892611"
"Kalimala","Kalimala","18.0738","81.7495","India","IN","IND","Chhattīsgarh","","9926","1356918951"
"Kadrābād","Kadrabad","25.5793","85.9475","India","IN","IND","Bihār","","9926","1356036353"
"Parwāha","Parwaha","26.2336","87.2197","India","IN","IND","Bihār","","9925","1356823574"
"Verkhniy Tagil","Verkhniy Tagil","57.3833","59.9500","Russia","RU","RUS","Sverdlovskaya Oblast’","","9925","1643392209"
"Grossos","Grossos","-4.9800","-37.1550","Brazil","BR","BRA","Rio Grande do Norte","minor","9924","1076598247"
"Ţālkhvoncheh","Talkhvoncheh","32.2622","51.5603","Iran","IR","IRN","Eşfahān","","9924","1364903302"
"Farsund","Farsund","58.0833","6.8000","Norway","NO","NOR","Agder","minor","9924","1578528519"
"Frýdlant nad Ostravicí","Frydlant nad Ostravici","49.5928","18.3597","Czechia","CZ","CZE","Moravskoslezský Kraj","","9923","1203314077"
"Paval","Paval","12.2958","75.4056","India","IN","IND","Kerala","","9923","1356781512"
"Vedurupāvalūru","Vedurupavaluru","16.5519","80.7309","India","IN","IND","Andhra Pradesh","","9923","1356325276"
"Kargahiā Purab","Kargahia Purab","26.7887","84.5298","India","IN","IND","Bihār","","9922","1356215234"
"Ban Pong Yaeng Nai","Ban Pong Yaeng Nai","18.8833","98.8167","Thailand","TH","THA","Chiang Mai","","9922","1764702190"
"Bajwāra","Bajwara","31.5150","75.9494","India","IN","IND","Punjab","","9921","1356172127"
"Sparta","Sparta","43.9377","-90.8131","United States","US","USA","Wisconsin","","9921","1840002565"
"St. Augustine Shores","St. Augustine Shores","29.8039","-81.3086","United States","US","USA","Florida","","9921","1840013972"
"Bee Ridge","Bee Ridge","27.2855","-82.4731","United States","US","USA","Florida","","9921","1840028632"
"Welkenraedt","Welkenraedt","50.6606","5.9714","Belgium","BE","BEL","Wallonia","","9920","1056282344"
"Dongcha","Dongcha","34.3800","106.6623","China","CN","CHN","Gansu","","9920","1156014630"
"Angalakudūru Malepalle","Angalakuduru Malepalle","16.2392","80.6117","India","IN","IND","Andhra Pradesh","","9920","1356531518"
"North Versailles","North Versailles","40.3785","-79.8084","United States","US","USA","Pennsylvania","","9920","1840133154"
"Temiskaming Shores","Temiskaming Shores","47.5167","-79.6833","Canada","CA","CAN","Ontario","","9920","1124001880"
"Dharmavaram","Dharmavaram","18.2164","83.8856","India","IN","IND","Andhra Pradesh","","9919","1356129246"
"Minnāmpalli","Minnampalli","11.6758","78.2676","India","IN","IND","Tamil Nādu","","9918","1356225075"
"Setubinha","Setubinha","-17.6000","-42.1589","Brazil","BR","BRA","Minas Gerais","minor","9917","1076403367"
"Bekkaria","Bekkaria","35.3722","8.2422","Algeria","DZ","DZA","Tébessa","","9917","1012898761"
"Balderton","Balderton","53.0549","-0.7727","United Kingdom","GB","GBR","Nottinghamshire","","9917","1826134256"
"Pavittiram","Pavittiram","11.1406","78.3631","India","IN","IND","Tamil Nādu","","9917","1356234407"
"Honwāda","Honwada","16.7333","77.9333","India","IN","IND","Andhra Pradesh","","9916","1356033791"
"Sant Julià de Lòria","Sant Julia de Loria","42.4650","1.4911","Andorra","AD","AND","Sant Julià de Lòria","admin","9915","1020885733"
"Barni","Barni","25.3484","85.0594","India","IN","IND","Bihār","","9914","1356558002"
"Varzedo","Varzedo","-12.9708","-39.3939","Brazil","BR","BRA","Bahia","minor","9913","1076982829"
"Crigglestone","Crigglestone","53.6440","-1.5225","United Kingdom","GB","GBR","Wakefield","","9913","1826293505"
"Pipraun","Pipraun","26.5990","85.9356","India","IN","IND","Bihār","","9913","1356858835"
"Mussomeli","Mussomeli","37.5794","13.7525","Italy","IT","ITA","Sicilia","","9913","1380692742"
"Liskeard","Liskeard","50.4536","-4.4651","United Kingdom","GB","GBR","Cornwall","","9912","1826851300"
"Pūdimadaka","Pudimadaka","17.5000","83.0167","India","IN","IND","Andhra Pradesh","","9912","1356646092"
"Strzelce Krajeńskie","Strzelce Krajenskie","52.8756","15.5319","Poland","PL","POL","Lubuskie","minor","9912","1616150192"
"Mandello del Lario","Mandello del Lario","45.9167","9.3167","Italy","IT","ITA","Lombardy","","9911","1380200850"
"Manduri","Manduri","-23.0033","-49.3219","Brazil","BR","BRA","São Paulo","minor","9910","1076633866"
"Littleport","Littleport","52.4568","0.3046","United Kingdom","GB","GBR","Cambridgeshire","","9910","1826638568"
"Epanomí","Epanomi","40.4333","22.9333","Greece","GR","GRC","Kentrikí Makedonía","","9910","1300802037"
"Kunnūr","Kunnur","9.5882","77.7006","India","IN","IND","Tamil Nādu","","9910","1356219148"
"Karajgi","Karajgi","14.8641","75.4535","India","IN","IND","Karnātaka","","9910","1356050075"
"Chambly","Chambly","49.1672","2.2489","France","FR","FRA","Hauts-de-France","","9909","1250064541"
"San Isidro","San Isidro","9.8000","124.3000","Philippines","PH","PHL","Bohol","","9909","1608028784"
"San Bartolomé Perulapía","San Bartolome Perulapia","13.7658","-89.0508","El Salvador","SV","SLV","Cuscatlán","","9909","1222745910"
"Polistena","Polistena","38.4000","16.0667","Italy","IT","ITA","Calabria","","9908","1380105837"
"Olaine","Olaine","56.7844","23.9369","Latvia","LV","LVA","Olaine","admin","9908","1428220700"
"Ellisville","Ellisville","38.5897","-90.5884","United States","US","USA","Missouri","","9908","1840008581"
"Arroyohondo","Arroyohondo","10.1333","-75.5667","Colombia","CO","COL","Bolívar","minor","9907","1170311154"
"Fuente Palmera","Fuente Palmera","37.7032","-5.1041","Spain","ES","ESP","Andalusia","","9907","1724922514"
"Volodarsk","Volodarsk","56.2167","43.1833","Russia","RU","RUS","Nizhegorodskaya Oblast’","minor","9907","1643851131"
"Boufatis","Boufatis","35.6833","-0.4167","Algeria","DZ","DZA","Oran","","9906","1012133037"
"Kaunra","Kaunra","25.5231","84.5575","India","IN","IND","Bihār","","9906","1356037434"
"Vaiano","Vaiano","43.9667","11.1167","Italy","IT","ITA","Tuscany","","9906","1380537845"
"Holsbeek","Holsbeek","50.9208","4.7569","Belgium","BE","BEL","Flanders","","9905","1056025323"
"Phak Hai","Phak Hai","14.4574","100.3699","Thailand","TH","THA","Phra Nakhon Si Ayutthaya","minor","9905","1764882344"
"Mayfield","Mayfield","36.7371","-88.6447","United States","US","USA","Kentucky","","9905","1840015268"
"Nové Město na Moravě","Nove Mesto na Morave","49.5614","16.0742","Czechia","CZ","CZE","Vysočina","","9904","1203071196"
"Sande","Sande","59.5936","10.2076","Norway","NO","NOR","Vestfold og Telemark","","9904","1578002266"
"El Metline","El Metline","37.2500","10.0500","Tunisia","TN","TUN","Bizerte","","9904","1788292839"
"Pájaros","Pajaros","18.3610","-66.2184","Puerto Rico","PR","PRI","Puerto Rico","","9904","1630035532"
"Glanmire","Glanmire","51.9158","-8.3997","Ireland","IE","IRL","Cork","","9903","1372070147"
"Bharhopur","Bharhopur","25.9488","84.5274","India","IN","IND","Bihār","","9903","1356544709"
"Lomazzo","Lomazzo","45.7000","9.0333","Italy","IT","ITA","Lombardy","","9903","1380152646"
"Kaith","Kaith","25.4776","86.2001","India","IN","IND","Bihār","","9902","1356743248"
"Muskegon Heights","Muskegon Heights","43.2023","-86.2421","United States","US","USA","Michigan","","9902","1840002871"
"Latifpur","Latifpur","22.4067","91.7464","Bangladesh","BD","BGD","Chattogram","","9901","1050917791"
"La Escala","La Escala","42.1140","3.1390","Spain","ES","ESP","Catalonia","","9901","1724179196"
"Zefýri","Zefyri","38.0667","23.7167","Greece","GR","GRC","Attikí","","9901","1300050699"
"Tiszaföldvár","Tiszafoldvar","46.9833","20.2500","Hungary","HU","HUN","Jász-Nagykun-Szolnok","","9901","1348506959"
"Nāvinipatti","Navinipatti","10.0439","78.3557","India","IN","IND","Tamil Nādu","","9901","1356203007"
"Maceira","Maceira","39.6897","-8.9000","Portugal","PT","PRT","Leiria","","9901","1620411435"
"Woodfield","Woodfield","34.0587","-80.9309","United States","US","USA","South Carolina","","9901","1840035853"
"Panjāb","Panjab","34.3833","67.0167","Afghanistan","AF","AFG","Bāmyān","minor","9900","1004837341"
"Sursee","Sursee","47.1742","8.1081","Switzerland","CH","CHE","Luzern","minor","9900","1756349177"
"Merchweiler","Merchweiler","49.3500","7.0333","Germany","DE","DEU","Saarland","","9900","1276171496"
"Baldock","Baldock","51.9900","-0.1900","United Kingdom","GB","GBR","Hertfordshire","","9900","1826427353"
"Suhiya","Suhiya","25.6482","84.3916","India","IN","IND","Bihār","","9898","1356624070"
"Makaha","Makaha","21.4739","-158.2102","United States","US","USA","Hawaii","","9898","1840029523"
"Pachalum","Pachalum","14.9269","-90.6650","Guatemala","GT","GTM","Quiché","minor","9897","1320074787"
"Shankarampet","Shankarampet","18.0490","77.9143","India","IN","IND","Andhra Pradesh","","9897","1356385422"
"Villas","Villas","39.0157","-74.9350","United States","US","USA","New Jersey","","9897","1840005869"
"Tonse East","Tonse East","13.3963","74.7217","India","IN","IND","Karnātaka","","9896","1356639374"
"San José Villanueva","San Jose Villanueva","13.5833","-89.2667","El Salvador","SV","SLV","La Libertad","","9896","1222497651"
"Nenagh","Nenagh","52.8619","-8.1967","Ireland","IE","IRL","Tipperary","admin","9895","1372867922"
"Wāngi","Wangi","18.1833","75.1500","India","IN","IND","Mahārāshtra","","9895","1356576996"
"Bilehra","Bilehra","23.6463","78.7311","India","IN","IND","Madhya Pradesh","","9894","1356328138"
"Travis Ranch","Travis Ranch","32.8015","-96.4775","United States","US","USA","Texas","","9894","1840041568"
"Salem","Salem","40.0539","-111.6718","United States","US","USA","Utah","","9893","1840021395"
"Wilsele","Wilsele","50.8945","4.6982","Belgium","BE","BEL","Flanders","","9892","1056655352"
"Huldenberg","Huldenberg","50.7895","4.5850","Belgium","BE","BEL","Flanders","","9892","1056380225"
"Dera Baba Nanak","Dera Baba Nanak","32.0321","75.0292","India","IN","IND","Punjab","","9892","1356706781"
"Ippagūdem","Ippagudem","17.7668","79.3751","India","IN","IND","Andhra Pradesh","","9892","1356151123"
"Asola","Asola","45.2167","10.4167","Italy","IT","ITA","Lombardy","","9892","1380570260"
"Brinkmann","Brinkmann","-30.8669","-62.0336","Argentina","AR","ARG","Córdoba","","9890","1032512387"
"Siruvalūr","Siruvalur","11.3600","77.4575","India","IN","IND","Tamil Nādu","","9890","1356142549"
"Urgnano","Urgnano","45.5972","9.6950","Italy","IT","ITA","Lombardy","","9890","1380476962"
"Lincoln City","Lincoln City","44.9751","-124.0072","United States","US","USA","Oregon","","9890","1840019974"
"Rödinghausen","Rodinghausen","52.2500","8.4667","Germany","DE","DEU","North Rhine-Westphalia","","9889","1276776306"
"Rochford","Rochford","51.5821","0.7065","United Kingdom","GB","GBR","Essex","","9889","1826801130"
"Baghānt","Baghant","26.1748","86.1705","India","IN","IND","Bihār","","9889","1356697262"
"Jettihalli","Jettihalli","12.0800","78.1193","India","IN","IND","Tamil Nādu","","9889","1356304777"
"Miadanandriana","Miadanandriana","-19.0361","47.7923","Madagascar","MG","MDG","Antananarivo","","9889","1450763578"
"Sturbridge","Sturbridge","42.1076","-72.0904","United States","US","USA","Massachusetts","","9889","1840053606"
"Köflach","Koflach","47.0667","15.0833","Austria","AT","AUT","Steiermark","","9888","1040578038"
"Worth","Worth","51.1130","-0.1470","United Kingdom","GB","GBR","West Sussex","","9888","1826978438"
"Coello","Coello","4.3333","-74.9167","Colombia","CO","COL","Tolima","minor","9887","1170249234"
"Friedrichsthal","Friedrichsthal","49.3256","7.0961","Germany","DE","DEU","Saarland","","9887","1276137098"
"Sūknah","Suknah","29.0669","15.7847","Libya","LY","LBY","Al Jufrah","","9887","1434785614"
"Gudgeri","Gudgeri","15.1225","75.3653","India","IN","IND","Karnātaka","","9886","1356313738"
"Namakadu","Namakadu","14.0060","80.1194","India","IN","IND","Andhra Pradesh","","9885","1356314478"
"Campi Salentina","Campi Salentina","40.4000","18.0167","Italy","IT","ITA","Puglia","","9885","1380290099"
"Souleï","Soulei","13.8778","-5.2458","Mali","ML","MLI","Ségou","","9885","1466104831"
"Muthābana","Muthabana","24.9346","88.0425","India","IN","IND","West Bengal","","9884","1356015575"
"Bhadsara","Bhadsara","25.3696","84.8444","India","IN","IND","Bihār","","9884","1356255694"
"Rye Brook","Rye Brook","41.0302","-73.6864","United States","US","USA","New York","","9884","1840004942"
"Tutong","Tutong","4.8067","114.6592","Brunei","BN","BRN","Tutong","admin","9883","1096181037"
"Le Muy","Le Muy","43.4736","6.5667","France","FR","FRA","Provence-Alpes-Côte d’Azur","","9882","1250812902"
"Kadanganeri","Kadanganeri","8.9200","77.5500","India","IN","IND","Tamil Nādu","","9882","1356206442"
"Kaimāti","Kaimati","26.3186","89.7843","India","IN","IND","Assam","","9882","1356917958"
"Chintapalle","Chintapalle","17.8667","82.3500","India","IN","IND","Andhra Pradesh","","9882","1356351597"
"Gurwaliā Biswās","Gurwalia Biswas","26.8372","84.4687","India","IN","IND","Bihār","","9882","1356051308"
"Mohlanapeng","Mohlanapeng","-29.6975","28.6947","Lesotho","LS","LSO","Thaba-Tseka","","9882","1426075936"
"Hinton","Hinton","53.4114","-117.5639","Canada","CA","CAN","Alberta","","9882","1124131074"
"Itapeva","Itapeva","-22.7678","-46.2208","Brazil","BR","BRA","Minas Gerais","minor","9881","1076658092"
"Petorca","Petorca","-32.2514","-70.9314","Chile","CL","CHL","Valparaíso","","9881","1152135793"
"Edenbridge","Edenbridge","51.1970","0.0650","United Kingdom","GB","GBR","Kent","","9881","1826946540"
"Sultānpur","Sultanpur","29.1600","79.0600","India","IN","IND","Uttarākhand","","9881","1356063593"
"Saint-Sauveur","Saint-Sauveur","45.9000","-74.1700","Canada","CA","CAN","Quebec","","9881","1124720935"
"Vardenik","Vardenik","40.1350","45.4364","Armenia","AM","ARM","Geghark’unik’","","9880","1051146271"
"Ankazotsifantatra","Ankazotsifantatra","-19.9862","48.5011","Madagascar","MG","MDG","Toamasina","","9880","1450068487"
"Kaiken","Kaiken","-54.5062","-67.1905","Argentina","AR","ARG","Tierra del Fuego, Antártida e Islas del Atlántico Sur","","9879","1032984446"
"Ottendorf-Okrilla","Ottendorf-Okrilla","51.1792","13.8261","Germany","DE","DEU","Saxony","","9879","1276340618"
"Meldola","Meldola","44.1333","12.0667","Italy","IT","ITA","Emilia-Romagna","","9879","1380278885"
"Khrystynivka","Khrystynivka","48.8000","29.9667","Ukraine","UA","UKR","Cherkaska Oblast","","9879","1804529706"
"Ga-Kgapane","Ga-Kgapane","-23.6490","30.2260","South Africa","ZA","ZAF","Limpopo","","9879","1710661361"
"Avon Park","Avon Park","27.5898","-81.5068","United States","US","USA","Florida","","9879","1840014166"
